name,bus0,bus1,s_nom,r,x,type,type_info
Transformer_lv_grid_384408_1,BusBar_mvgd_1249_lvgd_384408_MV,BusBar_mvgd_1249_lvgd_384408_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387987_1,BusBar_mvgd_1249_lvgd_387987_MV,BusBar_mvgd_1249_lvgd_387987_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_387727_1,BusBar_mvgd_1249_lvgd_387727_MV,BusBar_mvgd_1249_lvgd_387727_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217610_1,BusBar_mvgd_1249_lvgd_217610_MV,BusBar_mvgd_1249_lvgd_217610_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386940_1,BusBar_mvgd_1249_lvgd_386940_MV,BusBar_mvgd_1249_lvgd_386940_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386001_1,BusBar_mvgd_1249_lvgd_386001_MV,BusBar_mvgd_1249_lvgd_386001_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217632_1,BusBar_mvgd_1249_lvgd_217632_MV,BusBar_mvgd_1249_lvgd_217632_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386128_1,BusBar_mvgd_1249_lvgd_386128_MV,BusBar_mvgd_1249_lvgd_386128_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384079_1,BusBar_mvgd_1249_lvgd_384079_MV,BusBar_mvgd_1249_lvgd_384079_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392503_1,BusBar_mvgd_1249_lvgd_392503_MV,BusBar_mvgd_1249_lvgd_392503_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392567_1,BusBar_mvgd_1249_lvgd_392567_MV,BusBar_mvgd_1249_lvgd_392567_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385628_1,BusBar_mvgd_1249_lvgd_385628_MV,BusBar_mvgd_1249_lvgd_385628_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_391178_1,BusBar_mvgd_1249_lvgd_391178_MV,BusBar_mvgd_1249_lvgd_391178_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387523_1,BusBar_mvgd_1249_lvgd_387523_MV,BusBar_mvgd_1249_lvgd_387523_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217654_1,BusBar_mvgd_1249_lvgd_217654_MV,BusBar_mvgd_1249_lvgd_217654_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390963_1,BusBar_mvgd_1249_lvgd_390963_MV,BusBar_mvgd_1249_lvgd_390963_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384706_1,BusBar_mvgd_1249_lvgd_384706_MV,BusBar_mvgd_1249_lvgd_384706_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391320_1,BusBar_mvgd_1249_lvgd_391320_MV,BusBar_mvgd_1249_lvgd_391320_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383673_1,BusBar_mvgd_1249_lvgd_383673_MV,BusBar_mvgd_1249_lvgd_383673_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383748_1,BusBar_mvgd_1249_lvgd_383748_MV,BusBar_mvgd_1249_lvgd_383748_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217664_1,BusBar_mvgd_1249_lvgd_217664_MV,BusBar_mvgd_1249_lvgd_217664_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_484149_1,BusBar_mvgd_1249_lvgd_484149_MV,BusBar_mvgd_1249_lvgd_484149_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385319_1,BusBar_mvgd_1249_lvgd_385319_MV,BusBar_mvgd_1249_lvgd_385319_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_384856_1,BusBar_mvgd_1249_lvgd_384856_MV,BusBar_mvgd_1249_lvgd_384856_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217733_1,BusBar_mvgd_1249_lvgd_217733_MV,BusBar_mvgd_1249_lvgd_217733_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_217734_1,BusBar_mvgd_1249_lvgd_217734_MV,BusBar_mvgd_1249_lvgd_217734_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217735_1,BusBar_mvgd_1249_lvgd_217735_MV,BusBar_mvgd_1249_lvgd_217735_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217736_1,BusBar_mvgd_1249_lvgd_217736_MV,BusBar_mvgd_1249_lvgd_217736_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_217737_1,BusBar_mvgd_1249_lvgd_217737_MV,BusBar_mvgd_1249_lvgd_217737_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_217738_1,BusBar_mvgd_1249_lvgd_217738_MV,BusBar_mvgd_1249_lvgd_217738_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_217739_1,BusBar_mvgd_1249_lvgd_217739_MV,BusBar_mvgd_1249_lvgd_217739_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217740_1,BusBar_mvgd_1249_lvgd_217740_MV,BusBar_mvgd_1249_lvgd_217740_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_505237_1,BusBar_mvgd_1249_lvgd_505237_MV,BusBar_mvgd_1249_lvgd_505237_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217741_1,BusBar_mvgd_1249_lvgd_217741_MV,BusBar_mvgd_1249_lvgd_217741_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388522_1,BusBar_mvgd_1249_lvgd_388522_MV,BusBar_mvgd_1249_lvgd_388522_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217753_1,BusBar_mvgd_1249_lvgd_217753_MV,BusBar_mvgd_1249_lvgd_217753_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_217754_1,BusBar_mvgd_1249_lvgd_217754_MV,BusBar_mvgd_1249_lvgd_217754_LV,1.0,0.0105,0.059074106002545645,,1.0 MVA 20/0.4 kV
Transformer_lv_grid_217755_1,BusBar_mvgd_1249_lvgd_217755_MV,BusBar_mvgd_1249_lvgd_217755_LV,0.63,0.010317460317460317,0.03864647477581405,,0.63 MVA 20/0.4 kV
Transformer_lv_grid_217756_1,BusBar_mvgd_1249_lvgd_217756_MV,BusBar_mvgd_1249_lvgd_217756_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217757_1,BusBar_mvgd_1249_lvgd_217757_MV,BusBar_mvgd_1249_lvgd_217757_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_217758_1,BusBar_mvgd_1249_lvgd_217758_MV,BusBar_mvgd_1249_lvgd_217758_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217759_1,BusBar_mvgd_1249_lvgd_217759_MV,BusBar_mvgd_1249_lvgd_217759_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_217760_1,BusBar_mvgd_1249_lvgd_217760_MV,BusBar_mvgd_1249_lvgd_217760_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217761_1,BusBar_mvgd_1249_lvgd_217761_MV,BusBar_mvgd_1249_lvgd_217761_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217762_1,BusBar_mvgd_1249_lvgd_217762_MV,BusBar_mvgd_1249_lvgd_217762_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217763_1,BusBar_mvgd_1249_lvgd_217763_MV,BusBar_mvgd_1249_lvgd_217763_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_217764_1,BusBar_mvgd_1249_lvgd_217764_MV,BusBar_mvgd_1249_lvgd_217764_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217765_1,BusBar_mvgd_1249_lvgd_217765_MV,BusBar_mvgd_1249_lvgd_217765_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_217766_1,BusBar_mvgd_1249_lvgd_217766_MV,BusBar_mvgd_1249_lvgd_217766_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217767_1,BusBar_mvgd_1249_lvgd_217767_MV,BusBar_mvgd_1249_lvgd_217767_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217768_1,BusBar_mvgd_1249_lvgd_217768_MV,BusBar_mvgd_1249_lvgd_217768_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217769_1,BusBar_mvgd_1249_lvgd_217769_MV,BusBar_mvgd_1249_lvgd_217769_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_217770_1,BusBar_mvgd_1249_lvgd_217770_MV,BusBar_mvgd_1249_lvgd_217770_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_217771_1,BusBar_mvgd_1249_lvgd_217771_MV,BusBar_mvgd_1249_lvgd_217771_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_217772_1,BusBar_mvgd_1249_lvgd_217772_MV,BusBar_mvgd_1249_lvgd_217772_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_217773_1,BusBar_mvgd_1249_lvgd_217773_MV,BusBar_mvgd_1249_lvgd_217773_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217774_1,BusBar_mvgd_1249_lvgd_217774_MV,BusBar_mvgd_1249_lvgd_217774_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217775_1,BusBar_mvgd_1249_lvgd_217775_MV,BusBar_mvgd_1249_lvgd_217775_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217776_1,BusBar_mvgd_1249_lvgd_217776_MV,BusBar_mvgd_1249_lvgd_217776_LV,1.0,0.0105,0.059074106002545645,,1.0 MVA 20/0.4 kV
Transformer_lv_grid_217776_2,BusBar_mvgd_1249_lvgd_217776_MV,BusBar_mvgd_1249_lvgd_217776_LV,1.0,0.0105,0.059074106002545645,,1.0 MVA 20/0.4 kV
Transformer_lv_grid_484150_1,BusBar_mvgd_1249_lvgd_484150_MV,BusBar_mvgd_1249_lvgd_484150_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_484151_1,BusBar_mvgd_1249_lvgd_484151_MV,BusBar_mvgd_1249_lvgd_484151_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217808_1,BusBar_mvgd_1249_lvgd_217808_MV,BusBar_mvgd_1249_lvgd_217808_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_217809_1,BusBar_mvgd_1249_lvgd_217809_MV,BusBar_mvgd_1249_lvgd_217809_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_513745_1,BusBar_mvgd_1249_lvgd_513745_MV,BusBar_mvgd_1249_lvgd_513745_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388318_1,BusBar_mvgd_1249_lvgd_388318_MV,BusBar_mvgd_1249_lvgd_388318_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388402_1,BusBar_mvgd_1249_lvgd_388402_MV,BusBar_mvgd_1249_lvgd_388402_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388254_1,BusBar_mvgd_1249_lvgd_388254_MV,BusBar_mvgd_1249_lvgd_388254_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389991_1,BusBar_mvgd_1249_lvgd_389991_MV,BusBar_mvgd_1249_lvgd_389991_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385174_1,BusBar_mvgd_1249_lvgd_385174_MV,BusBar_mvgd_1249_lvgd_385174_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388049_1,BusBar_mvgd_1249_lvgd_388049_MV,BusBar_mvgd_1249_lvgd_388049_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385242_1,BusBar_mvgd_1249_lvgd_385242_MV,BusBar_mvgd_1249_lvgd_385242_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385333_1,BusBar_mvgd_1249_lvgd_385333_MV,BusBar_mvgd_1249_lvgd_385333_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390754_1,BusBar_mvgd_1249_lvgd_390754_MV,BusBar_mvgd_1249_lvgd_390754_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390828_1,BusBar_mvgd_1249_lvgd_390828_MV,BusBar_mvgd_1249_lvgd_390828_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217869_1,BusBar_mvgd_1249_lvgd_217869_MV,BusBar_mvgd_1249_lvgd_217869_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_484152_1,BusBar_mvgd_1249_lvgd_484152_MV,BusBar_mvgd_1249_lvgd_484152_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217870_1,BusBar_mvgd_1249_lvgd_217870_MV,BusBar_mvgd_1249_lvgd_217870_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389043_1,BusBar_mvgd_1249_lvgd_389043_MV,BusBar_mvgd_1249_lvgd_389043_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391517_1,BusBar_mvgd_1249_lvgd_391517_MV,BusBar_mvgd_1249_lvgd_391517_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_217881_1,BusBar_mvgd_1249_lvgd_217881_MV,BusBar_mvgd_1249_lvgd_217881_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390012_1,BusBar_mvgd_1249_lvgd_390012_MV,BusBar_mvgd_1249_lvgd_390012_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390073_1,BusBar_mvgd_1249_lvgd_390073_MV,BusBar_mvgd_1249_lvgd_390073_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387900_1,BusBar_mvgd_1249_lvgd_387900_MV,BusBar_mvgd_1249_lvgd_387900_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391051_1,BusBar_mvgd_1249_lvgd_391051_MV,BusBar_mvgd_1249_lvgd_391051_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387579_1,BusBar_mvgd_1249_lvgd_387579_MV,BusBar_mvgd_1249_lvgd_387579_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384647_1,BusBar_mvgd_1249_lvgd_384647_MV,BusBar_mvgd_1249_lvgd_384647_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388582_1,BusBar_mvgd_1249_lvgd_388582_MV,BusBar_mvgd_1249_lvgd_388582_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383866_1,BusBar_mvgd_1249_lvgd_383866_MV,BusBar_mvgd_1249_lvgd_383866_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_388703_1,BusBar_mvgd_1249_lvgd_388703_MV,BusBar_mvgd_1249_lvgd_388703_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_217991_1,BusBar_mvgd_1249_lvgd_217991_MV,BusBar_mvgd_1249_lvgd_217991_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390771_1,BusBar_mvgd_1249_lvgd_390771_MV,BusBar_mvgd_1249_lvgd_390771_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390865_1,BusBar_mvgd_1249_lvgd_390865_MV,BusBar_mvgd_1249_lvgd_390865_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218034_1,BusBar_mvgd_1249_lvgd_218034_MV,BusBar_mvgd_1249_lvgd_218034_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218035_1,BusBar_mvgd_1249_lvgd_218035_MV,BusBar_mvgd_1249_lvgd_218035_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391009_1,BusBar_mvgd_1249_lvgd_391009_MV,BusBar_mvgd_1249_lvgd_391009_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391656_1,BusBar_mvgd_1249_lvgd_391656_MV,BusBar_mvgd_1249_lvgd_391656_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392074_1,BusBar_mvgd_1249_lvgd_392074_MV,BusBar_mvgd_1249_lvgd_392074_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391131_1,BusBar_mvgd_1249_lvgd_391131_MV,BusBar_mvgd_1249_lvgd_391131_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218143_1,BusBar_mvgd_1249_lvgd_218143_MV,BusBar_mvgd_1249_lvgd_218143_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388484_1,BusBar_mvgd_1249_lvgd_388484_MV,BusBar_mvgd_1249_lvgd_388484_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_492665_1,BusBar_mvgd_1249_lvgd_492665_MV,BusBar_mvgd_1249_lvgd_492665_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_492666_1,BusBar_mvgd_1249_lvgd_492666_MV,BusBar_mvgd_1249_lvgd_492666_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388901_1,BusBar_mvgd_1249_lvgd_388901_MV,BusBar_mvgd_1249_lvgd_388901_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388808_1,BusBar_mvgd_1249_lvgd_388808_MV,BusBar_mvgd_1249_lvgd_388808_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218149_1,BusBar_mvgd_1249_lvgd_218149_MV,BusBar_mvgd_1249_lvgd_218149_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218150_1,BusBar_mvgd_1249_lvgd_218150_MV,BusBar_mvgd_1249_lvgd_218150_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218151_1,BusBar_mvgd_1249_lvgd_218151_MV,BusBar_mvgd_1249_lvgd_218151_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_496830_1,BusBar_mvgd_1249_lvgd_496830_MV,BusBar_mvgd_1249_lvgd_496830_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_496831_1,BusBar_mvgd_1249_lvgd_496831_MV,BusBar_mvgd_1249_lvgd_496831_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387513_1,BusBar_mvgd_1249_lvgd_387513_MV,BusBar_mvgd_1249_lvgd_387513_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218152_1,BusBar_mvgd_1249_lvgd_218152_MV,BusBar_mvgd_1249_lvgd_218152_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218153_1,BusBar_mvgd_1249_lvgd_218153_MV,BusBar_mvgd_1249_lvgd_218153_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_218154_1,BusBar_mvgd_1249_lvgd_218154_MV,BusBar_mvgd_1249_lvgd_218154_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392536_1,BusBar_mvgd_1249_lvgd_392536_MV,BusBar_mvgd_1249_lvgd_392536_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392601_1,BusBar_mvgd_1249_lvgd_392601_MV,BusBar_mvgd_1249_lvgd_392601_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218160_1,BusBar_mvgd_1249_lvgd_218160_MV,BusBar_mvgd_1249_lvgd_218160_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_494740_1,BusBar_mvgd_1249_lvgd_494740_MV,BusBar_mvgd_1249_lvgd_494740_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385945_1,BusBar_mvgd_1249_lvgd_385945_MV,BusBar_mvgd_1249_lvgd_385945_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383095_1,BusBar_mvgd_1249_lvgd_383095_MV,BusBar_mvgd_1249_lvgd_383095_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391176_1,BusBar_mvgd_1249_lvgd_391176_MV,BusBar_mvgd_1249_lvgd_391176_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218195_1,BusBar_mvgd_1249_lvgd_218195_MV,BusBar_mvgd_1249_lvgd_218195_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218196_1,BusBar_mvgd_1249_lvgd_218196_MV,BusBar_mvgd_1249_lvgd_218196_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_515857_1,BusBar_mvgd_1249_lvgd_515857_MV,BusBar_mvgd_1249_lvgd_515857_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387133_1,BusBar_mvgd_1249_lvgd_387133_MV,BusBar_mvgd_1249_lvgd_387133_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392760_1,BusBar_mvgd_1249_lvgd_392760_MV,BusBar_mvgd_1249_lvgd_392760_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389298_1,BusBar_mvgd_1249_lvgd_389298_MV,BusBar_mvgd_1249_lvgd_389298_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383301_1,BusBar_mvgd_1249_lvgd_383301_MV,BusBar_mvgd_1249_lvgd_383301_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389033_1,BusBar_mvgd_1249_lvgd_389033_MV,BusBar_mvgd_1249_lvgd_389033_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386439_1,BusBar_mvgd_1249_lvgd_386439_MV,BusBar_mvgd_1249_lvgd_386439_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218229_1,BusBar_mvgd_1249_lvgd_218229_MV,BusBar_mvgd_1249_lvgd_218229_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392997_1,BusBar_mvgd_1249_lvgd_392997_MV,BusBar_mvgd_1249_lvgd_392997_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386280_1,BusBar_mvgd_1249_lvgd_386280_MV,BusBar_mvgd_1249_lvgd_386280_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218283_1,BusBar_mvgd_1249_lvgd_218283_MV,BusBar_mvgd_1249_lvgd_218283_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_494752_1,BusBar_mvgd_1249_lvgd_494752_MV,BusBar_mvgd_1249_lvgd_494752_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392108_1,BusBar_mvgd_1249_lvgd_392108_MV,BusBar_mvgd_1249_lvgd_392108_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389205_1,BusBar_mvgd_1249_lvgd_389205_MV,BusBar_mvgd_1249_lvgd_389205_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389349_1,BusBar_mvgd_1249_lvgd_389349_MV,BusBar_mvgd_1249_lvgd_389349_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389251_1,BusBar_mvgd_1249_lvgd_389251_MV,BusBar_mvgd_1249_lvgd_389251_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
