name,srid,mv_grid_district_geom,mv_grid_district_population
1249,4326,"MULTIPOLYGON (((7.7040165638527 52.0360171585274, 7.70507622366957 52.0361096756111, 7.70631970715607 52.0383096663387, 7.70755986844575 52.0380100565599, 7.70940492122375 52.0412826280822, 7.71212563390839 52.0422614201466, 7.71226679929739 52.0434959286428, 7.71228136802619 52.043496210708, 7.71514101988225 52.0449001989585, 7.72567524729793 52.0508396850181, 7.72655087765343 52.0511172722227, 7.72656633672261 52.0519627238386, 7.72642100508091 52.054252633255, 7.72686037990594 52.0573809604508, 7.72250588227758 52.059535893405, 7.72421989739824 52.0625539188208, 7.72655646404259 52.0622212597707, 7.7279711402534 52.0619427665809, 7.72824806157042 52.061948089054, 7.72850813130689 52.0619980419605, 7.72868940809763 52.0621633630571, 7.72891076868604 52.0624013818465, 7.72917858815482 52.0625863468195, 7.72962404172976 52.0627207772337, 7.73075909509992 52.063066247898, 7.7311922571062 52.0631554814112, 7.73120683232205 52.0631557611616, 7.73160036321333 52.0631633137422, 7.73216970623933 52.0631562562192, 7.73253408682116 52.0631632464268, 7.73315809495396 52.0632291604654, 7.73370468507723 52.0633834965673, 7.73611521371799 52.0641849275765, 7.73659439271531 52.0642300674544, 7.73701980716114 52.064184266599, 7.73787426156715 52.0640208021189, 7.73866081921144 52.0637571322806, 7.73896139420291 52.0635830630166, 7.73916311221948 52.0633441656925, 7.73945046675183 52.0631428695565, 7.74008717025597 52.0629572432159, 7.74051075702533 52.062947358874, 7.74177752975291 52.0632862490581, 7.74273497549797 52.0633944455471, 7.74458423817332 52.0634657079893, 7.74638153011682 52.0634100776828, 7.75162221534229 52.0633480384944, 7.75400414272468 52.0629797388595, 7.75922479256221 52.060399535493, 7.76107870438491 52.0594996146347, 7.76467921666114 52.0598464774234, 7.76585029354466 52.059473020207, 7.7691210167284 52.0582401135286, 7.77084553932549 52.0575893454553, 7.77178377563108 52.0572024486352, 7.77281747123046 52.056655508202, 7.77381545353698 52.0559460512294, 7.77421665991161 52.0555040652768, 7.77471689124574 52.0548301806477, 7.77525814956263 52.0542110114216, 7.77641143119285 52.053603356266, 7.77851777940949 52.0526000302947, 7.78416379720668 52.0510966662262, 7.7878010487998 52.0506882942589, 7.79350169866436 52.0492484507189, 7.8002546126936 52.0480526990266, 7.79609981733212 52.0420863213944, 7.7994143528835 52.0411051659185, 7.79653994642831 52.0372844557714, 7.79436632450405 52.0379002269953, 7.79046774765491 52.0365327072245, 7.78983138007014 52.0322861281764, 7.79321338587835 52.0299218313641, 7.79232100765707 52.0293926813142, 7.79343823486041 52.026536493493, 7.79242196920873 52.0252677811422, 7.79496305199278 52.024577996626, 7.79457738511637 52.0235278616031, 7.79542334850978 52.0232199842826, 7.79295747276999 52.0223827425346, 7.79429239045477 52.021319788808, 7.79467321726941 52.0209852486546, 7.79519656598954 52.0207163036259, 7.79609762981822 52.020472386534, 7.79676658002466 52.020206151514, 7.79729034791737 52.0199282145256, 7.79785735272237 52.0196600722693, 7.79880162403826 52.0194259314785, 7.79967530653686 52.019442210911, 7.8008384564069 52.0194998371997, 7.80170377930981 52.0196867711762, 7.80268736121707 52.0198399356227, 7.80331174782865 52.0198875130948, 7.80407334445469 52.0198117672178, 7.80545926247592 52.0194868853038, 7.80442292092029 52.0180290980306, 7.80198116554614 52.018487166205, 7.80048539904136 52.018971796155, 7.79775320581216 52.0194063876316, 7.79730526391337 52.0172492292669, 7.79961066982205 52.0168966074783, 7.7995554476268 52.0108897136696, 7.8012719701553 52.0103552646135, 7.80088213590452 52.007902503176, 7.80552607821863 52.0061997268144, 7.80492158377159 52.0054512446607, 7.80595417524594 52.0051917209195, 7.8063903684949 52.0049121193503, 7.80649219305455 52.0046173143802, 7.80594819266799 52.0041217036572, 7.80591549891454 52.0038963259355, 7.81125092135028 52.0035368178703, 7.81788059632132 52.003524663916, 7.81956012653987 52.0040411923446, 7.82175205622662 52.0042075195713, 7.82819345642392 52.0041733303318, 7.83564408425182 52.0031503332268, 7.84305101486696 52.0024227658688, 7.84389171996763 52.0016019863581, 7.84607399525141 52.0010574221334, 7.84900766121844 52.00003202228, 7.84986979726844 52.0002814833053, 7.85114520991298 51.9998102157344, 7.85269678351395 52.0014837365433, 7.8530019768667 52.0018039598077, 7.85565986514983 52.0004497177147, 7.85816685691629 52.0001176149852, 7.86025042293077 52.001027486138, 7.86212682848836 52.0010884484851, 7.86349252647592 52.0014727941687, 7.8649760092222 52.0021379630138, 7.86544657268893 52.0026589365561, 7.86646730356066 52.003252784728, 7.87703774471301 52.0018519755849, 7.88130184544975 52.0047246365166, 7.88946124741004 52.0130791248406, 7.89866437784537 52.0244184307822, 7.90017695930665 52.0260456360385, 7.90080558661556 52.0263175328768, 7.90266294010568 52.0268090387534, 7.90362867258989 52.0270419523896, 7.90402766094252 52.0272378322762, 7.90429305433328 52.0274852836452, 7.90448256786274 52.0281089882959, 7.90442993836055 52.0286115212488, 7.9041130382621 52.0291543182798, 7.90326464403005 52.0298405206215, 7.90371304214062 52.0324107627994, 7.90783964208179 52.0383277074836, 7.90922863312137 52.0382444085257, 7.910932620008 52.0401625408918, 7.90958375149323 52.0409478250681, 7.91691689960851 52.051641064957, 7.91999296742326 52.0510389429604, 7.92818766018527 52.0485487020612, 7.9286103201031 52.0491854372769, 7.92884143693056 52.0495491028709, 7.93107038665975 52.0489678092903, 7.93424468275001 52.0481243016467, 7.93285133768351 52.0467154216494, 7.95206077832203 52.0424738057448, 7.95238500179816 52.0423985115906, 7.95777885202328 52.0411433096451, 7.96303923818662 52.0399305164535, 7.97233729911617 52.038409259767, 7.97304799981461 52.0378460771613, 7.97353163763425 52.0374677918018, 7.97511999912033 52.0371623834496, 7.97573712618872 52.0370560845624, 7.9777956803412 52.0366687927755, 7.97980725817576 52.0363525843568, 7.98072299107366 52.0357658920533, 7.98109890762074 52.0355115991427, 7.98120776448493 52.0356842736936, 7.98135789890449 52.0359115947885, 7.98154769479974 52.0362294955848, 7.98199568763331 52.0369653569426, 7.98599121120458 52.0388945059127, 7.98649712675191 52.0393166781269, 7.98694759911301 52.0396749719554, 7.98752205255305 52.0408444948149, 7.98765472001203 52.0427616692635, 7.9880515649846 52.0439910949994, 7.98900446911931 52.0448523942695, 7.98900406618968 52.0448613776163, 7.98950396498855 52.0450946385976, 7.99184607177881 52.0461953048339, 7.99268632683618 52.0476210401275, 7.99371908073261 52.0496343984182, 7.99907778057027 52.0520986499558, 8.00073673942758 52.0531605925469, 8.001887543818169 52.0538453247906, 8.002959746208051 52.0543309338876, 8.00429590114069 52.0547850293777, 8.00565105397428 52.0551405383374, 8.00700084167571 52.055289167788, 8.008151391850999 52.0553265427043, 8.00931691692675 52.0553551684731, 8.01141301827708 52.0557770280004, 8.012292483388009 52.0560075839801, 8.012653255538901 52.0560945615183, 8.013706033384469 52.0563639811379, 8.01390689038651 52.0564392772321, 8.01409317359974 52.0565143281171, 8.01466580560275 52.0567576906771, 8.014866665956101 52.0568329851447, 8.0161619356507 52.0575559602167, 8.016889748140491 52.0579187873623, 8.0178925116999 52.0583311712164, 8.01909112456063 52.0586029869419, 8.019041442724509 52.0587370058467, 8.018508030541071 52.0599147586334, 8.01842073021087 52.0605695724811, 8.01844062337635 52.0611093118919, 8.01877841189477 52.0617173102836, 8.01926316439611 52.0623007998171, 8.02012266341182 52.0626568216866, 8.023201301093129 52.0633016889652, 8.02427791821494 52.0636972706113, 8.02561337716071 52.0641780761312, 8.0273521662153 52.0654387428531, 8.029155642872199 52.0668892520785, 8.030832404201931 52.067906098749, 8.03274922129436 52.0684414524498, 8.03426577777468 52.0681250559258, 8.03519366668214 52.067592087579, 8.03594226557418 52.067155024263, 8.03519680411523 52.0645265344252, 8.03621798370164 52.064192890435, 8.036647016521879 52.0640561758864, 8.03749563125316 52.0639983463148, 8.039675466161089 52.0638547126107, 8.042350117391941 52.0637372140907, 8.04245282920764 52.0630556728269, 8.04246740592265 52.0630559142047, 8.04608126053121 52.0631426710404, 8.048019188174671 52.0631926661254, 8.049563937144621 52.0632271529943, 8.052438953632761 52.0638678927528, 8.05554674490214 52.0641887506554, 8.05565695958018 52.0656829015653, 8.056437933121069 52.0675207102273, 8.058115988040671 52.0675123246818, 8.06015714467955 52.0672042145638, 8.06429988957693 52.0675508051674, 8.066697013736521 52.0681204360401, 8.067450497166639 52.067224769726, 8.06745088466333 52.0672157861071, 8.068503225052369 52.067170053688, 8.06900586925746 52.0660005811482, 8.069901949193721 52.0651791487309, 8.073942728820761 52.0661979836583, 8.08576201551695 52.0647627761057, 8.086877574704459 52.0646010360882, 8.0876854594128 52.0641286524848, 8.088830533321831 52.0639583818699, 8.09228027939972 52.0634477385633, 8.092398043282049 52.0634226692397, 8.09296176699492 52.0621731799974, 8.09395881247058 52.0603373433014, 8.09476750218624 52.0588131091975, 8.09573347844084 52.0577049388103, 8.097074780270111 52.0577175495921, 8.096442933871369 52.0571410132757, 8.094943732670551 52.0536377721175, 8.09388364236391 52.0511304789137, 8.09267560367784 52.0483331090686, 8.09190115472566 52.0466574744432, 8.08878858976624 52.0399726142674, 8.08462355115018 52.0313287663072, 8.08338017415644 52.0287015145963, 8.08271063200764 52.0273151863866, 8.080128278137391 52.0219242140782, 8.07965440471065 52.0203972048966, 8.077764139636139 52.0124732477427, 8.075472757764411 52.0108626805639, 8.08236731680597 52.0049964902208, 8.090029935007051 51.9984950654321, 8.09116130538542 51.9972367847525, 8.09878989369955 51.9983577560809, 8.10564904194341 51.9997715448327, 8.11095026999997 52.0011779950422, 8.112753625597691 51.9977816738525, 8.111327531216389 51.9977498805104, 8.11131297538715 51.9977496476721, 8.11015304677583 51.9969309839922, 8.109638694139299 51.9963473945364, 8.108530845855929 51.9946395442953, 8.10732725807838 51.9927863082458, 8.10742850235957 51.9907292348627, 8.10792362520321 51.9883098868551, 8.111857975998159 51.9795897100525, 8.11283553657147 51.9778073555326, 8.113257253743299 51.9750451946448, 8.113973392336 51.9735912799386, 8.114310269383081 51.9718076635772, 8.110875188321479 51.971797674996, 8.10820375837773 51.971629021284, 8.10681213201527 51.9714898348951, 8.1070916368919 51.9700379434307, 8.107280611042951 51.9690071278874, 8.105619879784641 51.9686928001511, 8.10605205529005 51.9670725515403, 8.10696655409096 51.9671321757606, 8.10848386486574 51.9670486277061, 8.109330549039679 51.9669902769229, 8.11081913630947 51.9668972487787, 8.110501168817139 51.9651121443402, 8.112779183101591 51.9635483869939, 8.11293966196294 51.9624991278286, 8.1129922291772 51.9560451708381, 8.10541963197017 51.956175525894, 8.101244467449449 51.9571782139731, 8.100601053214801 51.9569071469582, 8.102109645088239 51.9549536242687, 8.09878084624536 51.9541808246815, 8.097404413848739 51.9530079119305, 8.097924933360391 51.9520543736046, 8.093088690008621 51.9508075918772, 8.08816186181952 51.9475903187657, 8.085833238288981 51.9472648718617, 8.08552390674966 51.9408589259862, 8.084513945065019 51.9406627262205, 8.08245001366998 51.9413034437326, 8.07963968349979 51.9376167340975, 8.081739816151289 51.9371474676162, 8.07980026017883 51.9345357475688, 8.07723322972452 51.9347006934358, 8.07723361360074 51.934691709595, 8.076920034688779 51.9342011309723, 8.076745668790039 51.9338566635252, 8.07659883935888 51.9335486053083, 8.07651283916546 51.9331786083481, 8.076346928834781 51.9326364957758, 8.076608664772831 51.9319575171484, 8.077205830370129 51.9312570375996, 8.07761787323301 51.9304636363389, 8.07762185567946 51.9293489282286, 8.07725521529443 51.9283989890696, 8.077079821199961 51.9273982267747, 8.077129664122401 51.926571949446, 8.07814777048103 51.9231633161374, 8.078596028217341 51.9225413141931, 8.078821283542769 51.9223741727742, 8.079121493570931 51.9221543114882, 8.079323815388451 51.9218429537271, 8.079333048581789 51.9212857172124, 8.07929865478865 51.9210693942054, 8.079107105495879 51.9207875799675, 8.07881499370629 51.9204771563566, 8.07848274509306 51.9200851667473, 8.07815970628277 51.9194775634059, 8.078160089784269 51.9194685795397, 8.07813452341677 51.9190456272134, 8.078243563141671 51.9185349679397, 8.07843287803162 51.9181874391737, 8.07022790240155 51.9121828516157, 8.069890428889821 51.9105590990553, 8.06290427887717 51.9104085377599, 8.06240838367593 51.9121354906648, 8.058932948328231 51.9138403878089, 8.056146674596629 51.9160779822598, 8.05284295369044 51.9174978515362, 8.051063796005209 51.9196350888657, 8.04758615066725 51.9190201550984, 8.040564939694439 51.9186429513395, 8.038670863733349 51.9207331489773, 8.036369935275941 51.9208117211028, 8.030967688859439 51.9209823368526, 8.027295986018419 51.922476271572, 8.02612636234857 51.9229511597868, 8.02611183108179 51.922950916506, 8.0241350261417 51.9216052256893, 8.022436712421101 51.9205428699577, 8.02052106132442 51.9204567797797, 8.01938648020929 51.9191431239363, 8.01759486269459 51.9182229721916, 8.016977255540469 51.9167291869395, 8.009522593815189 51.9126837747521, 8.008319065322469 51.9112969166065, 8.01511744352276 51.908453779114, 8.01389457347042 51.9071745358938, 8.011556167888401 51.9064698252206, 8.01154164200301 51.9064695801575, 8.009506437737301 51.9008792018857, 8.00641814242204 51.8997211878887, 8.00340208603409 51.89628076354, 8.00340248415074 51.896271779926, 8.00327344910472 51.8936084465502, 8.002247437262779 51.8924942313598, 8.00159928319602 51.8903974745031, 7.99005786130097 51.8862363912841, 7.98674523901831 51.8888320059077, 7.98673071892985 51.8888317578017, 7.98400641451265 51.8876883436811, 7.97836588048569 51.8864499088933, 7.97717245943629 51.8848740772222, 7.97294841792005 51.8834888686092, 7.97293389961623 51.8834886188076, 7.97384901654466 51.88252440034, 7.97384942037262 51.8825154168218, 7.97533510810024 51.8821094171091, 7.97397962463633 51.876386157323, 7.97283021392222 51.8741637157048, 7.97404960169395 51.8722427522064, 7.97178854467874 51.8721319159304, 7.97307519347477 51.8709763112859, 7.97236788604379 51.8679703053455, 7.97012955902689 51.8683273310002, 7.9688324688026 51.8668125459533, 7.96779470408943 51.8672801309124, 7.96679964725061 51.867766425303, 7.96697723382637 51.8628606738405, 7.96102403669088 51.8621913477426, 7.96190030513319 51.8611186625147, 7.95491805645897 51.8584892495673, 7.95586464835614 51.8571481123463, 7.95532860205138 51.8571208244514, 7.95488083656274 51.8570680957395, 7.95322648570568 51.8567246817296, 7.95158666929524 51.8563814969381, 7.95095070041016 51.8563164883545, 7.95034293587621 51.8562699483985, 7.94976459970069 51.8562149271203, 7.94925962867981 51.8561431995931, 7.94738485342723 51.85585879723, 7.94609270865829 51.8558542464889, 7.94520477806668 51.8559016889757, 7.94401706309929 51.8558360036805, 7.94071510391836 51.8556434437438, 7.93834323719039 51.8532104372594, 7.93621104023556 51.8534787644599, 7.93377186376351 51.853157276407, 7.928130527874 51.8526895269657, 7.92822486222595 51.8519000106366, 7.92650467018891 51.8520495420742, 7.9264049378675 51.8529558407655, 7.92399826218053 51.8531921415437, 7.9223307478247 51.8544034389631, 7.91944476912481 51.8546401802891, 7.91898378212777 51.853301415433, 7.91896927378911 51.8533011590077, 7.91690866744024 51.8535883851375, 7.91653047519996 51.8573757562411, 7.90799695347951 51.8582044419517, 7.90545737129185 51.8594179940709, 7.90528881587468 51.860233149274, 7.90527430537404 51.8602328911556, 7.90179232296888 51.8598472350862, 7.90068928978158 51.860456925631, 7.8961980394129 51.8596035705999, 7.89321679630398 51.8603144829322, 7.8908530804834 51.8605508831945, 7.88710096696549 51.8600430729205, 7.87907515408423 51.8574622917699, 7.87853802610793 51.8577672931347, 7.87254461350986 51.861066672371, 7.87186239014335 51.8616747101014, 7.87100950215511 51.8625134195295, 7.87084224701064 51.8626722299923, 7.86927333344585 51.8642172434939, 7.86862860894983 51.8649518132646, 7.86845249553487 51.8656049542683, 7.86814251614644 51.8669389726765, 7.86781064163875 51.8678140631344, 7.86717907888508 51.8685758363924, 7.86625212869605 51.8694401449962, 7.86406260053523 51.8711986187499, 7.86150742862073 51.8723929855707, 7.86163814188176 51.8733124214926, 7.85823535894275 51.8736911459495, 7.85747547730851 51.8756193436409, 7.85513507850998 51.8762600530379, 7.8544071494565 51.8765974382799, 7.85355199062629 51.8768605741994, 7.85296281017993 51.877029653216, 7.85258494198815 51.8773374443134, 7.85225914009195 51.8777720552603, 7.85182148450171 51.8781147172768, 7.85103243816573 51.8785139036962, 7.85055207392061 51.8788378004019, 7.85055164557444 51.8788467834229, 7.85055207392061 51.8788378004019, 7.8472903458304 51.8762518099831, 7.84633690100293 51.8767468599979, 7.84438554140072 51.8777541056725, 7.84331900936676 51.8778784373606, 7.84234128669494 51.8779684227843, 7.84153979321698 51.8783223645764, 7.84114344769665 51.8787106995128, 7.84080774201974 51.8790461995213, 7.84079322578489 51.8790459334425, 7.84000657425341 51.8784830686061, 7.84036250880926 51.8777253708249, 7.84037702461704 51.8777256369555, 7.84178742260381 51.8770951532255, 7.84208815966784 51.8765791927365, 7.83939585379504 51.8757656154437, 7.83828758123065 51.8737313241759, 7.83693457624986 51.8740751111203, 7.83370758738516 51.8741147053347, 7.83363107330214 51.8726837455051, 7.83092676269402 51.8733352651109, 7.83076205891112 51.8746449039825, 7.8307616266808 51.8746538869262, 7.82752249584212 51.8755472255996, 7.82480815583006 51.8773043066388, 7.82479364023582 51.8773040385904, 7.8209788361948 51.8774762865478, 7.82082361221618 51.8824903525338, 7.81915951983209 51.8826483675488, 7.81838352590909 51.8857718338777, 7.81291463457823 51.8858772267456, 7.80938560177116 51.886432036053, 7.8093715199756 51.8864227832613, 7.80852248484377 51.8853550510972, 7.80704522956995 51.8855523364719, 7.80691838038975 51.8836798545807, 7.80472957437701 51.8829737556244, 7.80393681454629 51.8846313014513, 7.80178367534914 51.8840876504004, 7.79896389619393 51.8820210191837, 7.79072594179887 51.8873423410209, 7.78915552758941 51.8897314650331, 7.78426557073587 51.8919413083537, 7.78299226940866 51.8935986789958, 7.77905825463694 51.8929132017167, 7.77892784887168 51.8920206304159, 7.76810449591499 51.894576365633, 7.76874026480918 51.8955324688963, 7.76639220838911 51.8962791977169, 7.76644461190658 51.8984470402022, 7.76080245732137 51.8984928101071, 7.76052271581537 51.8976872867523, 7.75834957842931 51.8978347795196, 7.76041913940797 51.9009400935436, 7.75960654392049 51.902956634237, 7.76130185582813 51.9048230321658, 7.7603542527144 51.9066302178834, 7.7615062520698 51.9083154531514, 7.7591051126328 51.908944155708, 7.75696279213482 51.9116726596432, 7.75866304837458 51.9113993066611, 7.76357822655689 51.9108003578589, 7.76371408695439 51.9130417106413, 7.76563047102695 51.9128083215514, 7.765901922872 51.9137845008979, 7.76620965754695 51.9152019284273, 7.76815946131164 51.9151759244059, 7.76803521767043 51.9176820733186, 7.76792565538315 51.9198917950411, 7.77000671172754 51.9201559553941, 7.77065281733122 51.9197366060714, 7.77176664582492 51.9189754449365, 7.77391238542667 51.9202837177666, 7.7734430538784 51.9212458846743, 7.7742185070248 51.9220337554474, 7.77347429176181 51.9232604629444, 7.76911877470448 51.9272150970419, 7.76875393922323 51.9284129908841, 7.76863223482346 51.9302808209028, 7.76598723091414 51.936092886686, 7.76197807042959 51.9371407455465, 7.75801032548978 51.9379375090251, 7.75827970080478 51.9398307495667, 7.75953398428765 51.9406457967838, 7.75854104028488 51.9418856746027, 7.7530317958033 51.9409087052467, 7.75320487997804 51.93948242433, 7.75192156599015 51.9392511731751, 7.74879590780434 51.9397849584169, 7.75004988757794 51.9411845229814, 7.75007089969191 51.9422188966884, 7.75112934354757 51.9422930308551, 7.7510092668479 51.944403640893, 7.74866928640928 51.9443500059087, 7.74882739512166 51.945261121762, 7.74882694553877 51.9452701042482, 7.74594989648966 51.9460603159714, 7.74504631046814 51.9481199827783, 7.74613719308303 51.9492916904447, 7.74720276102499 51.9515508222929, 7.74859265364698 51.9543106406255, 7.74839223094696 51.9551160103059, 7.74806032392488 51.9565122794018, 7.74569211543289 51.9567187975284, 7.74471382729942 51.9567810184865, 7.74617269616736 51.9593263962661, 7.74506347702167 51.9593861195697, 7.74534791112076 51.9624215423814, 7.7443722025946 51.9624298654114, 7.74473076123063 51.9645676003996, 7.74487611082209 51.9654425108807, 7.73970852680548 51.9665933869913, 7.73837907112374 51.9663970812004, 7.73783619519233 51.9656134416148, 7.73534275378701 51.9671390483569, 7.73442443141161 51.9683172332147, 7.73308815161116 51.9682556036165, 7.73413356494809 51.9709100709216, 7.73428226991421 51.9737361250549, 7.73428181700798 51.973745107436, 7.73258625335217 51.973586665168, 7.73253854268248 51.9768405196312, 7.73376331766051 51.9799839478962, 7.73376286455849 51.9799929302662, 7.7292694567431 51.9824600291093, 7.73252978352999 51.9888434308082, 7.73785129234339 51.9867157540604, 7.73922618674437 51.9863105258683, 7.7404244672261 51.9882575535377, 7.74043901819555 51.9882578320816, 7.74177820300886 51.9897220251579, 7.74310302908047 51.991473639613, 7.74442017164927 51.9930902249988, 7.74546303208073 51.9943688884524, 7.74859680331326 51.9969461754157, 7.74737274726489 51.9975342142419, 7.74587065252023 51.997856193366, 7.7404796735531 51.9990298653755, 7.73977469984162 52.0005898006753, 7.73806498255993 52.0006919233663, 7.7344444207905 52.0031489866101, 7.73424395935433 52.0039453424081, 7.73387303413391 52.0055206467001, 7.73228194300847 52.0064431502462, 7.73300173873258 52.0074819501255, 7.73439472667268 52.0104847165554, 7.73577010417735 52.0109516563209, 7.73639001310511 52.0122402657476, 7.73572127543091 52.0124971760416, 7.73501656009312 52.0126005452216, 7.73396741795323 52.0125984004038, 7.73307660792107 52.0126352498553, 7.73208527967502 52.0129309022262, 7.73159351506525 52.0134339461344, 7.73048405122714 52.0160649856098, 7.73028616124645 52.0165197254087, 7.72978164748772 52.0178496926959, 7.72927116452838 52.0187210005245, 7.72877930334197 52.0192240319903, 7.72809813668177 52.0197234202817, 7.72727043214804 52.0202379672687, 7.72708932657495 52.0203603567654, 7.72607639034504 52.0210781249889, 7.72570551359559 52.0214935632087, 7.7254738828569 52.0217498431283, 7.72510298202215 52.0224529925466, 7.7247857627152 52.0232470854126, 7.72451043050832 52.0235025218106, 7.72394428267205 52.0240310765446, 7.72345959516473 52.0243903688865, 7.7231264534329 52.0246356970195, 7.72109897270966 52.0252349626741, 7.72034750736613 52.0259667198882, 7.72017448642162 52.0265028439332, 7.71992138569429 52.0268935651739, 7.7196637142464 52.0273741082432, 7.71962723235852 52.0278049746336, 7.71955751211889 52.0283161188307, 7.71926938123833 52.0285353325275, 7.71890974450654 52.0290139054131, 7.71897383272297 52.0294736867701, 7.71926638454881 52.0300277896906, 7.71976015588528 52.0303520085742, 7.72051746680419 52.030654337645, 7.72085556514733 52.0311733507578, 7.72097337130577 52.0317240773224, 7.7208936586506 52.0321451186523, 7.72045209651444 52.0325142230891, 7.71974017954659 52.0327522333075, 7.71847477161077 52.0329795514355, 7.71783252523348 52.0329941195592, 7.71708655786121 52.0327549303355, 7.71660048518703 52.032565715194, 7.71609070315334 52.0325558608299, 7.71529594634242 52.0327023324901, 7.71481246704501 52.0330346417554, 7.71443414300048 52.0333060461153, 7.71389055703789 52.0336731531978, 7.71327184374983 52.0340837591028, 7.71274463691579 52.0344152139384, 7.71213012473022 52.0344572615872, 7.71170598400677 52.034197297069, 7.71124731941995 52.0337568406079, 7.71054426143309 52.0332487087009, 7.71013057887245 52.0330698605357, 7.70957847252049 52.0330321845238, 7.70870225923451 52.0330601489419, 7.70781377488662 52.0330429133547, 7.706992278031 52.0328561405848, 7.70648111645363 52.0328731912819, 7.70627752723011 52.0331479624894, 7.70630192902003 52.0335260621168, 7.70615797610815 52.033775017718, 7.70549517404222 52.0339060041373, 7.70478913091405 52.0340271557299, 7.70441625483292 52.0341907417903, 7.7041275514439 52.034418900187, 7.7040165638527 52.0360171585274)))",0
